Course Title Code,Student ID,Level / Semester,Department,Course Code,Score,Lecturer ID
36,CHE / 1028,300 / 2nd,CHEMISTRY,CHE 3636,44,ST / CHE / 166
36,CHE / 1029,300 / 2nd,CHEMISTRY,CHE 3636,65,ST / CHE / 166
36,CHE / 1030,300 / 2nd,CHEMISTRY,CHE 3636,92,ST / CHE / 166
36,CHE / 1031,300 / 2nd,CHEMISTRY,CHE 3636,73,ST / CHE / 166
36,CHE / 1032,300 / 2nd,CHEMISTRY,CHE 3636,51,ST / CHE / 166
36,CHE / 1033,300 / 2nd,CHEMISTRY,CHE 3636,48,ST / CHE / 166
36,CHE / 1034,300 / 2nd,CHEMISTRY,CHE 3636,55,ST / CHE / 166
36,CHE / 1035,300 / 2nd,CHEMISTRY,CHE 3636,95,ST / CHE / 166
36,CHE / 1036,300 / 2nd,CHEMISTRY,CHE 3636,67,ST / CHE / 166
36,CHE / 1037,300 / 2nd,CHEMISTRY,CHE 3636,52,ST / CHE / 166
36,CHE / 1038,300 / 2nd,CHEMISTRY,CHE 3636,49,ST / CHE / 166
36,CHE / 1039,300 / 2nd,CHEMISTRY,CHE 3636,30,ST / CHE / 166
36,CHE / 1040,300 / 2nd,CHEMISTRY,CHE 3636,62,ST / CHE / 166
36,CHE / 1041,300 / 2nd,CHEMISTRY,CHE 3636,63,ST / CHE / 166
36,CHE / 1042,300 / 2nd,CHEMISTRY,CHE 3636,71,ST / CHE / 166
36,CHE / 1043,300 / 2nd,CHEMISTRY,CHE 3636,65,ST / CHE / 166
36,CHE / 1044,300 / 2nd,CHEMISTRY,CHE 3636,46,ST / CHE / 166
36,CHE / 1045,300 / 2nd,CHEMISTRY,CHE 3636,52,ST / CHE / 166
36,CHE / 1046,300 / 2nd,CHEMISTRY,CHE 3636,69,ST / CHE / 166
36,CHE / 1047,300 / 2nd,CHEMISTRY,CHE 3636,47,ST / CHE / 166
36,CHE / 1048,300 / 2nd,CHEMISTRY,CHE 3636,62,ST / CHE / 166
36,CHE / 1049,300 / 2nd,CHEMISTRY,CHE 3636,41,ST / CHE / 166
36,CHE / 1050,300 / 2nd,CHEMISTRY,CHE 3636,73,ST / CHE / 166
36,CHE / 1051,300 / 2nd,CHEMISTRY,CHE 3636,58,ST / CHE / 166
36,CHE / 1052,300 / 2nd,CHEMISTRY,CHE 3636,51,ST / CHE / 166
36,CHE / 1053,300 / 2nd,CHEMISTRY,CHE 3636,43,ST / CHE / 166
36,CHE / 1054,300 / 2nd,CHEMISTRY,CHE 3636,40,ST / CHE / 166
36,CHE / 1055,300 / 2nd,CHEMISTRY,CHE 3636,56,ST / CHE / 166
36,CHE / 1056,300 / 2nd,CHEMISTRY,CHE 3636,85,ST / CHE / 166
36,CHE / 1057,300 / 2nd,CHEMISTRY,CHE 3636,47,ST / CHE / 166
36,CHE / 1058,300 / 2nd,CHEMISTRY,CHE 3636,22,ST / CHE / 166
36,CHE / 1059,300 / 2nd,CHEMISTRY,CHE 3636,88,ST / CHE / 166
36,CHE / 1060,300 / 2nd,CHEMISTRY,CHE 3636,51,ST / CHE / 166
36,CHE / 1061,300 / 2nd,CHEMISTRY,CHE 3636,52,ST / CHE / 166
36,CHE / 1062,300 / 2nd,CHEMISTRY,CHE 3636,51,ST / CHE / 166
36,CHE / 1063,300 / 2nd,CHEMISTRY,CHE 3636,91,ST / CHE / 166
36,CHE / 1064,300 / 2nd,CHEMISTRY,CHE 3636,51,ST / CHE / 166
36,CHE / 1065,300 / 2nd,CHEMISTRY,CHE 3636,65,ST / CHE / 166
36,CHE / 1066,300 / 2nd,CHEMISTRY,CHE 3636,94,ST / CHE / 166
36,CHE / 1067,300 / 2nd,CHEMISTRY,CHE 3636,80,ST / CHE / 166
36,CHE / 1068,300 / 2nd,CHEMISTRY,CHE 3636,52,ST / CHE / 166
36,CHE / 1069,300 / 2nd,CHEMISTRY,CHE 3636,61,ST / CHE / 166
36,CHE / 1070,300 / 2nd,CHEMISTRY,CHE 3636,84,ST / CHE / 166
36,CHE / 1071,300 / 2nd,CHEMISTRY,CHE 3636,90,ST / CHE / 166
36,CHE / 1072,300 / 2nd,CHEMISTRY,CHE 3636,89,ST / CHE / 166
36,CHE / 1073,300 / 2nd,CHEMISTRY,CHE 3636,54,ST / CHE / 166
36,CHE / 1074,300 / 2nd,CHEMISTRY,CHE 3636,80,ST / CHE / 166
36,CHE / 1075,300 / 2nd,CHEMISTRY,CHE 3636,61,ST / CHE / 166
36,CHE / 1076,300 / 2nd,CHEMISTRY,CHE 3636,80,ST / CHE / 166
36,CHE / 1077,300 / 2nd,CHEMISTRY,CHE 3636,66,ST / CHE / 166
36,CHE / 1078,300 / 2nd,CHEMISTRY,CHE 3636,88,ST / CHE / 166
36,CHE / 1079,300 / 2nd,CHEMISTRY,CHE 3636,62,ST / CHE / 166
36,CHE / 1080,300 / 2nd,CHEMISTRY,CHE 3636,52,ST / CHE / 166
36,CHE / 1081,300 / 2nd,CHEMISTRY,CHE 3636,61,ST / CHE / 166
36,CHE / 1082,300 / 2nd,CHEMISTRY,CHE 3636,45,ST / CHE / 166
36,CHE / 1083,300 / 2nd,CHEMISTRY,CHE 3636,48,ST / CHE / 166
36,CHE / 1084,300 / 2nd,CHEMISTRY,CHE 3636,68,ST / CHE / 166
36,CHE / 1085,300 / 2nd,CHEMISTRY,CHE 3636,54,ST / CHE / 166
36,CHE / 1086,300 / 2nd,CHEMISTRY,CHE 3636,55,ST / CHE / 166
36,CHE / 1087,300 / 2nd,CHEMISTRY,CHE 3636,56,ST / CHE / 166
36,CHE / 1088,300 / 2nd,CHEMISTRY,CHE 3636,78,ST / CHE / 166
36,CHE / 1089,300 / 2nd,CHEMISTRY,CHE 3636,57,ST / CHE / 166
36,CHE / 1090,300 / 2nd,CHEMISTRY,CHE 3636,21,ST / CHE / 166
36,CHE / 1091,300 / 2nd,CHEMISTRY,CHE 3636,95,ST / CHE / 166
36,CHE / 1092,300 / 2nd,CHEMISTRY,CHE 3636,53,ST / CHE / 166
36,CHE / 1093,300 / 2nd,CHEMISTRY,CHE 3636,65,ST / CHE / 166
36,CHE / 1094,300 / 2nd,CHEMISTRY,CHE 3636,96,ST / CHE / 166
36,CHE / 1095,300 / 2nd,CHEMISTRY,CHE 3636,24,ST / CHE / 166
36,CHE / 1096,300 / 2nd,CHEMISTRY,CHE 3636,63,ST / CHE / 166
36,CHE / 1097,300 / 2nd,CHEMISTRY,CHE 3636,69,ST / CHE / 166
36,CHE / 1098,300 / 2nd,CHEMISTRY,CHE 3636,76,ST / CHE / 166
36,CHE / 1099,300 / 2nd,CHEMISTRY,CHE 3636,96,ST / CHE / 166
36,CHE / 1100,300 / 2nd,CHEMISTRY,CHE 3636,47,ST / CHE / 166
37,CHE / 1001,300 / 2nd,CHEMISTRY,CHE 3737,71,ST / CHE / 167
37,CHE / 1002,300 / 2nd,CHEMISTRY,CHE 3737,94,ST / CHE / 167
37,CHE / 1003,300 / 2nd,CHEMISTRY,CHE 3737,96,ST / CHE / 167
37,CHE / 1004,300 / 2nd,CHEMISTRY,CHE 3737,67,ST / CHE / 167
37,CHE / 1005,300 / 2nd,CHEMISTRY,CHE 3737,23,ST / CHE / 167
37,CHE / 1006,300 / 2nd,CHEMISTRY,CHE 3737,72,ST / CHE / 167
37,CHE / 1007,300 / 2nd,CHEMISTRY,CHE 3737,62,ST / CHE / 167
37,CHE / 1008,300 / 2nd,CHEMISTRY,CHE 3737,41,ST / CHE / 167
37,CHE / 1009,300 / 2nd,CHEMISTRY,CHE 3737,96,ST / CHE / 167
37,CHE / 1010,300 / 2nd,CHEMISTRY,CHE 3737,77,ST / CHE / 167
37,CHE / 1011,300 / 2nd,CHEMISTRY,CHE 3737,28,ST / CHE / 167
37,CHE / 1012,300 / 2nd,CHEMISTRY,CHE 3737,43,ST / CHE / 167
37,CHE / 1013,300 / 2nd,CHEMISTRY,CHE 3737,63,ST / CHE / 167
37,CHE / 1014,300 / 2nd,CHEMISTRY,CHE 3737,56,ST / CHE / 167
37,CHE / 1015,300 / 2nd,CHEMISTRY,CHE 3737,64,ST / CHE / 167
37,CHE / 1016,300 / 2nd,CHEMISTRY,CHE 3737,69,ST / CHE / 167
37,CHE / 1017,300 / 2nd,CHEMISTRY,CHE 3737,58,ST / CHE / 167
37,CHE / 1018,300 / 2nd,CHEMISTRY,CHE 3737,42,ST / CHE / 167
37,CHE / 1019,300 / 2nd,CHEMISTRY,CHE 3737,42,ST / CHE / 167
37,CHE / 1020,300 / 2nd,CHEMISTRY,CHE 3737,73,ST / CHE / 167
37,CHE / 1021,300 / 2nd,CHEMISTRY,CHE 3737,68,ST / CHE / 167
37,CHE / 1022,300 / 2nd,CHEMISTRY,CHE 3737,66,ST / CHE / 167
37,CHE / 1023,300 / 2nd,CHEMISTRY,CHE 3737,96,ST / CHE / 167
37,CHE / 1024,300 / 2nd,CHEMISTRY,CHE 3737,48,ST / CHE / 167
37,CHE / 1025,300 / 2nd,CHEMISTRY,CHE 3737,65,ST / CHE / 167
37,CHE / 1026,300 / 2nd,CHEMISTRY,CHE 3737,88,ST / CHE / 167
37,CHE / 1027,300 / 2nd,CHEMISTRY,CHE 3737,43,ST / CHE / 167
37,CHE / 1028,300 / 2nd,CHEMISTRY,CHE 3737,45,ST / CHE / 167
37,CHE / 1029,300 / 2nd,CHEMISTRY,CHE 3737,84,ST / CHE / 167
37,CHE / 1030,300 / 2nd,CHEMISTRY,CHE 3737,50,ST / CHE / 167
37,CHE / 1031,300 / 2nd,CHEMISTRY,CHE 3737,47,ST / CHE / 167
37,CHE / 1032,300 / 2nd,CHEMISTRY,CHE 3737,65,ST / CHE / 167
37,CHE / 1033,300 / 2nd,CHEMISTRY,CHE 3737,47,ST / CHE / 167
37,CHE / 1034,300 / 2nd,CHEMISTRY,CHE 3737,80,ST / CHE / 167
37,CHE / 1035,300 / 2nd,CHEMISTRY,CHE 3737,53,ST / CHE / 167
37,CHE / 1036,300 / 2nd,CHEMISTRY,CHE 3737,56,ST / CHE / 167
37,CHE / 1037,300 / 2nd,CHEMISTRY,CHE 3737,56,ST / CHE / 167
37,CHE / 1038,300 / 2nd,CHEMISTRY,CHE 3737,62,ST / CHE / 167
37,CHE / 1039,300 / 2nd,CHEMISTRY,CHE 3737,46,ST / CHE / 167
37,CHE / 1040,300 / 2nd,CHEMISTRY,CHE 3737,48,ST / CHE / 167
37,CHE / 1041,300 / 2nd,CHEMISTRY,CHE 3737,48,ST / CHE / 167
37,CHE / 1042,300 / 2nd,CHEMISTRY,CHE 3737,93,ST / CHE / 167
37,CHE / 1043,300 / 2nd,CHEMISTRY,CHE 3737,56,ST / CHE / 167
37,CHE / 1044,300 / 2nd,CHEMISTRY,CHE 3737,66,ST / CHE / 167
37,CHE / 1045,300 / 2nd,CHEMISTRY,CHE 3737,96,ST / CHE / 167
37,CHE / 1046,300 / 2nd,CHEMISTRY,CHE 3737,51,ST / CHE / 167
37,CHE / 1047,300 / 2nd,CHEMISTRY,CHE 3737,58,ST / CHE / 167
37,CHE / 1048,300 / 2nd,CHEMISTRY,CHE 3737,45,ST / CHE / 167
37,CHE / 1049,300 / 2nd,CHEMISTRY,CHE 3737,45,ST / CHE / 167
37,CHE / 1050,300 / 2nd,CHEMISTRY,CHE 3737,91,ST / CHE / 167
37,CHE / 1051,300 / 2nd,CHEMISTRY,CHE 3737,54,ST / CHE / 167
37,CHE / 1052,300 / 2nd,CHEMISTRY,CHE 3737,90,ST / CHE / 167
37,CHE / 1053,300 / 2nd,CHEMISTRY,CHE 3737,40,ST / CHE / 167
37,CHE / 1054,300 / 2nd,CHEMISTRY,CHE 3737,36,ST / CHE / 167
37,CHE / 1055,300 / 2nd,CHEMISTRY,CHE 3737,44,ST / CHE / 167
37,CHE / 1056,300 / 2nd,CHEMISTRY,CHE 3737,55,ST / CHE / 167
37,CHE / 1057,300 / 2nd,CHEMISTRY,CHE 3737,55,ST / CHE / 167
37,CHE / 1058,300 / 2nd,CHEMISTRY,CHE 3737,61,ST / CHE / 167
37,CHE / 1059,300 / 2nd,CHEMISTRY,CHE 3737,83,ST / CHE / 167
37,CHE / 1060,300 / 2nd,CHEMISTRY,CHE 3737,41,ST / CHE / 167
37,CHE / 1061,300 / 2nd,CHEMISTRY,CHE 3737,51,ST / CHE / 167
37,CHE / 1062,300 / 2nd,CHEMISTRY,CHE 3737,66,ST / CHE / 167
37,CHE / 1063,300 / 2nd,CHEMISTRY,CHE 3737,91,ST / CHE / 167
37,CHE / 1064,300 / 2nd,CHEMISTRY,CHE 3737,68,ST / CHE / 167
37,CHE / 1065,300 / 2nd,CHEMISTRY,CHE 3737,66,ST / CHE / 167
37,CHE / 1066,300 / 2nd,CHEMISTRY,CHE 3737,49,ST / CHE / 167
37,CHE / 1067,300 / 2nd,CHEMISTRY,CHE 3737,75,ST / CHE / 167
37,CHE / 1068,300 / 2nd,CHEMISTRY,CHE 3737,92,ST / CHE / 167
37,CHE / 1069,300 / 2nd,CHEMISTRY,CHE 3737,85,ST / CHE / 167
37,CHE / 1070,300 / 2nd,CHEMISTRY,CHE 3737,91,ST / CHE / 167
37,CHE / 1071,300 / 2nd,CHEMISTRY,CHE 3737,55,ST / CHE / 167
37,CHE / 1072,300 / 2nd,CHEMISTRY,CHE 3737,47,ST / CHE / 167
37,CHE / 1073,300 / 2nd,CHEMISTRY,CHE 3737,55,ST / CHE / 167
37,CHE / 1074,300 / 2nd,CHEMISTRY,CHE 3737,58,ST / CHE / 167
37,CHE / 1075,300 / 2nd,CHEMISTRY,CHE 3737,97,ST / CHE / 167
37,CHE / 1076,300 / 2nd,CHEMISTRY,CHE 3737,77,ST / CHE / 167
37,CHE / 1077,300 / 2nd,CHEMISTRY,CHE 3737,90,ST / CHE / 167
37,CHE / 1078,300 / 2nd,CHEMISTRY,CHE 3737,61,ST / CHE / 167
37,CHE / 1079,300 / 2nd,CHEMISTRY,CHE 3737,66,ST / CHE / 167
37,CHE / 1080,300 / 2nd,CHEMISTRY,CHE 3737,56,ST / CHE / 167
37,CHE / 1081,300 / 2nd,CHEMISTRY,CHE 3737,67,ST / CHE / 167
37,CHE / 1082,300 / 2nd,CHEMISTRY,CHE 3737,69,ST / CHE / 167
37,CHE / 1083,300 / 2nd,CHEMISTRY,CHE 3737,59,ST / CHE / 167
37,CHE / 1084,300 / 2nd,CHEMISTRY,CHE 3737,64,ST / CHE / 167
37,CHE / 1085,300 / 2nd,CHEMISTRY,CHE 3737,58,ST / CHE / 167
37,CHE / 1086,300 / 2nd,CHEMISTRY,CHE 3737,63,ST / CHE / 167
37,CHE / 1087,300 / 2nd,CHEMISTRY,CHE 3737,72,ST / CHE / 167
37,CHE / 1088,300 / 2nd,CHEMISTRY,CHE 3737,43,ST / CHE / 167
37,CHE / 1089,300 / 2nd,CHEMISTRY,CHE 3737,41,ST / CHE / 167
37,CHE / 1090,300 / 2nd,CHEMISTRY,CHE 3737,73,ST / CHE / 167
37,CHE / 1091,300 / 2nd,CHEMISTRY,CHE 3737,28,ST / CHE / 167
37,CHE / 1092,300 / 2nd,CHEMISTRY,CHE 3737,28,ST / CHE / 167
37,CHE / 1093,300 / 2nd,CHEMISTRY,CHE 3737,91,ST / CHE / 167
37,CHE / 1094,300 / 2nd,CHEMISTRY,CHE 3737,49,ST / CHE / 167
37,CHE / 1095,300 / 2nd,CHEMISTRY,CHE 3737,69,ST / CHE / 167
37,CHE / 1096,300 / 2nd,CHEMISTRY,CHE 3737,88,ST / CHE / 167
37,CHE / 1097,300 / 2nd,CHEMISTRY,CHE 3737,68,ST / CHE / 167
37,CHE / 1098,300 / 2nd,CHEMISTRY,CHE 3737,62,ST / CHE / 167
37,CHE / 1099,300 / 2nd,CHEMISTRY,CHE 3737,58,ST / CHE / 167
37,CHE / 1100,300 / 2nd,CHEMISTRY,CHE 3737,57,ST / CHE / 167
38,CHE / 1001,300 / 2nd,CHEMISTRY,CHE 3838,45,ST / CHE / 168
38,CHE / 1002,300 / 2nd,CHEMISTRY,CHE 3838,42,ST / CHE / 168
38,CHE / 1003,300 / 2nd,CHEMISTRY,CHE 3838,66,ST / CHE / 168
38,CHE / 1004,300 / 2nd,CHEMISTRY,CHE 3838,81,ST / CHE / 168
38,CHE / 1005,300 / 2nd,CHEMISTRY,CHE 3838,92,ST / CHE / 168
38,CHE / 1006,300 / 2nd,CHEMISTRY,CHE 3838,62,ST / CHE / 168
38,CHE / 1007,300 / 2nd,CHEMISTRY,CHE 3838,96,ST / CHE / 168
38,CHE / 1008,300 / 2nd,CHEMISTRY,CHE 3838,77,ST / CHE / 168
38,CHE / 1009,300 / 2nd,CHEMISTRY,CHE 3838,76,ST / CHE / 168
38,CHE / 1010,300 / 2nd,CHEMISTRY,CHE 3838,68,ST / CHE / 168
38,CHE / 1011,300 / 2nd,CHEMISTRY,CHE 3838,53,ST / CHE / 168
38,CHE / 1012,300 / 2nd,CHEMISTRY,CHE 3838,52,ST / CHE / 168
38,CHE / 1013,300 / 2nd,CHEMISTRY,CHE 3838,42,ST / CHE / 168
38,CHE / 1014,300 / 2nd,CHEMISTRY,CHE 3838,84,ST / CHE / 168
38,CHE / 1015,300 / 2nd,CHEMISTRY,CHE 3838,41,ST / CHE / 168
38,CHE / 1016,300 / 2nd,CHEMISTRY,CHE 3838,72,ST / CHE / 168
38,CHE / 1017,300 / 2nd,CHEMISTRY,CHE 3838,59,ST / CHE / 168
38,CHE / 1018,300 / 2nd,CHEMISTRY,CHE 3838,67,ST / CHE / 168
38,CHE / 1019,300 / 2nd,CHEMISTRY,CHE 3838,54,ST / CHE / 168
38,CHE / 1020,300 / 2nd,CHEMISTRY,CHE 3838,84,ST / CHE / 168
38,CHE / 1021,300 / 2nd,CHEMISTRY,CHE 3838,78,ST / CHE / 168
38,CHE / 1022,300 / 2nd,CHEMISTRY,CHE 3838,43,ST / CHE / 168
38,CHE / 1023,300 / 2nd,CHEMISTRY,CHE 3838,40,ST / CHE / 168
38,CHE / 1024,300 / 2nd,CHEMISTRY,CHE 3838,55,ST / CHE / 168
38,CHE / 1025,300 / 2nd,CHEMISTRY,CHE 3838,79,ST / CHE / 168
38,CHE / 1026,300 / 2nd,CHEMISTRY,CHE 3838,90,ST / CHE / 168
38,CHE / 1027,300 / 2nd,CHEMISTRY,CHE 3838,65,ST / CHE / 168
38,CHE / 1028,300 / 2nd,CHEMISTRY,CHE 3838,57,ST / CHE / 168
38,CHE / 1029,300 / 2nd,CHEMISTRY,CHE 3838,72,ST / CHE / 168
38,CHE / 1030,300 / 2nd,CHEMISTRY,CHE 3838,58,ST / CHE / 168
38,CHE / 1031,300 / 2nd,CHEMISTRY,CHE 3838,64,ST / CHE / 168
38,CHE / 1032,300 / 2nd,CHEMISTRY,CHE 3838,93,ST / CHE / 168
38,CHE / 1033,300 / 2nd,CHEMISTRY,CHE 3838,91,ST / CHE / 168
38,CHE / 1034,300 / 2nd,CHEMISTRY,CHE 3838,61,ST / CHE / 168
38,CHE / 1035,300 / 2nd,CHEMISTRY,CHE 3838,78,ST / CHE / 168
38,CHE / 1036,300 / 2nd,CHEMISTRY,CHE 3838,54,ST / CHE / 168
38,CHE / 1037,300 / 2nd,CHEMISTRY,CHE 3838,46,ST / CHE / 168
38,CHE / 1038,300 / 2nd,CHEMISTRY,CHE 3838,82,ST / CHE / 168
38,CHE / 1039,300 / 2nd,CHEMISTRY,CHE 3838,69,ST / CHE / 168
38,CHE / 1040,300 / 2nd,CHEMISTRY,CHE 3838,56,ST / CHE / 168
38,CHE / 1041,300 / 2nd,CHEMISTRY,CHE 3838,68,ST / CHE / 168
38,CHE / 1042,300 / 2nd,CHEMISTRY,CHE 3838,93,ST / CHE / 168
38,CHE / 1043,300 / 2nd,CHEMISTRY,CHE 3838,84,ST / CHE / 168
38,CHE / 1044,300 / 2nd,CHEMISTRY,CHE 3838,30,ST / CHE / 168
38,CHE / 1045,300 / 2nd,CHEMISTRY,CHE 3838,90,ST / CHE / 168
38,CHE / 1046,300 / 2nd,CHEMISTRY,CHE 3838,67,ST / CHE / 168
38,CHE / 1047,300 / 2nd,CHEMISTRY,CHE 3838,59,ST / CHE / 168
38,CHE / 1048,300 / 2nd,CHEMISTRY,CHE 3838,81,ST / CHE / 168
38,CHE / 1049,300 / 2nd,CHEMISTRY,CHE 3838,59,ST / CHE / 168
38,CHE / 1050,300 / 2nd,CHEMISTRY,CHE 3838,65,ST / CHE / 168
38,CHE / 1051,300 / 2nd,CHEMISTRY,CHE 3838,53,ST / CHE / 168
38,CHE / 1052,300 / 2nd,CHEMISTRY,CHE 3838,76,ST / CHE / 168
38,CHE / 1053,300 / 2nd,CHEMISTRY,CHE 3838,59,ST / CHE / 168
38,CHE / 1054,300 / 2nd,CHEMISTRY,CHE 3838,53,ST / CHE / 168
38,CHE / 1055,300 / 2nd,CHEMISTRY,CHE 3838,95,ST / CHE / 168
38,CHE / 1056,300 / 2nd,CHEMISTRY,CHE 3838,91,ST / CHE / 168
38,CHE / 1057,300 / 2nd,CHEMISTRY,CHE 3838,52,ST / CHE / 168
38,CHE / 1058,300 / 2nd,CHEMISTRY,CHE 3838,80,ST / CHE / 168
38,CHE / 1059,300 / 2nd,CHEMISTRY,CHE 3838,87,ST / CHE / 168
38,CHE / 1060,300 / 2nd,CHEMISTRY,CHE 3838,41,ST / CHE / 168
38,CHE / 1061,300 / 2nd,CHEMISTRY,CHE 3838,47,ST / CHE / 168
38,CHE / 1062,300 / 2nd,CHEMISTRY,CHE 3838,86,ST / CHE / 168
38,CHE / 1063,300 / 2nd,CHEMISTRY,CHE 3838,41,ST / CHE / 168
38,CHE / 1064,300 / 2nd,CHEMISTRY,CHE 3838,88,ST / CHE / 168
38,CHE / 1065,300 / 2nd,CHEMISTRY,CHE 3838,93,ST / CHE / 168
38,CHE / 1066,300 / 2nd,CHEMISTRY,CHE 3838,92,ST / CHE / 168
38,CHE / 1067,300 / 2nd,CHEMISTRY,CHE 3838,50,ST / CHE / 168
38,CHE / 1068,300 / 2nd,CHEMISTRY,CHE 3838,44,ST / CHE / 168
38,CHE / 1069,300 / 2nd,CHEMISTRY,CHE 3838,81,ST / CHE / 168
38,CHE / 1070,300 / 2nd,CHEMISTRY,CHE 3838,43,ST / CHE / 168
38,CHE / 1071,300 / 2nd,CHEMISTRY,CHE 3838,73,ST / CHE / 168
38,CHE / 1072,300 / 2nd,CHEMISTRY,CHE 3838,52,ST / CHE / 168
38,CHE / 1073,300 / 2nd,CHEMISTRY,CHE 3838,39,ST / CHE / 168
38,CHE / 1074,300 / 2nd,CHEMISTRY,CHE 3838,92,ST / CHE / 168
38,CHE / 1075,300 / 2nd,CHEMISTRY,CHE 3838,80,ST / CHE / 168
38,CHE / 1076,300 / 2nd,CHEMISTRY,CHE 3838,83,ST / CHE / 168
38,CHE / 1077,300 / 2nd,CHEMISTRY,CHE 3838,66,ST / CHE / 168
38,CHE / 1078,300 / 2nd,CHEMISTRY,CHE 3838,67,ST / CHE / 168
38,CHE / 1079,300 / 2nd,CHEMISTRY,CHE 3838,97,ST / CHE / 168
38,CHE / 1080,300 / 2nd,CHEMISTRY,CHE 3838,42,ST / CHE / 168
38,CHE / 1081,300 / 2nd,CHEMISTRY,CHE 3838,53,ST / CHE / 168
38,CHE / 1082,300 / 2nd,CHEMISTRY,CHE 3838,68,ST / CHE / 168
38,CHE / 1083,300 / 2nd,CHEMISTRY,CHE 3838,44,ST / CHE / 168
38,CHE / 1084,300 / 2nd,CHEMISTRY,CHE 3838,61,ST / CHE / 168
38,CHE / 1085,300 / 2nd,CHEMISTRY,CHE 3838,73,ST / CHE / 168
38,CHE / 1086,300 / 2nd,CHEMISTRY,CHE 3838,54,ST / CHE / 168
38,CHE / 1087,300 / 2nd,CHEMISTRY,CHE 3838,42,ST / CHE / 168
38,CHE / 1088,300 / 2nd,CHEMISTRY,CHE 3838,41,ST / CHE / 168
38,CHE / 1089,300 / 2nd,CHEMISTRY,CHE 3838,49,ST / CHE / 168
38,CHE / 1090,300 / 2nd,CHEMISTRY,CHE 3838,67,ST / CHE / 168
38,CHE / 1091,300 / 2nd,CHEMISTRY,CHE 3838,89,ST / CHE / 168
38,CHE / 1092,300 / 2nd,CHEMISTRY,CHE 3838,58,ST / CHE / 168
38,CHE / 1093,300 / 2nd,CHEMISTRY,CHE 3838,56,ST / CHE / 168
38,CHE / 1094,300 / 2nd,CHEMISTRY,CHE 3838,57,ST / CHE / 168
38,CHE / 1095,300 / 2nd,CHEMISTRY,CHE 3838,26,ST / CHE / 168
38,CHE / 1096,300 / 2nd,CHEMISTRY,CHE 3838,66,ST / CHE / 168
38,CHE / 1097,300 / 2nd,CHEMISTRY,CHE 3838,46,ST / CHE / 168
38,CHE / 1098,300 / 2nd,CHEMISTRY,CHE 3838,56,ST / CHE / 168
38,CHE / 1099,300 / 2nd,CHEMISTRY,CHE 3838,95,ST / CHE / 168
38,CHE / 1100,300 / 2nd,CHEMISTRY,CHE 3838,81,ST / CHE / 168
39,CHE / 1001,400 / 1st,CHEMISTRY,CHE 3939,64,ST / CHE / 169
39,CHE / 1002,400 / 1st,CHEMISTRY,CHE 3939,89,ST / CHE / 169
39,CHE / 1003,400 / 1st,CHEMISTRY,CHE 3939,43,ST / CHE / 169
39,CHE / 1004,400 / 1st,CHEMISTRY,CHE 3939,23,ST / CHE / 169
39,CHE / 1005,400 / 1st,CHEMISTRY,CHE 3939,79,ST / CHE / 169
39,CHE / 1006,400 / 1st,CHEMISTRY,CHE 3939,55,ST / CHE / 169
39,CHE / 1007,400 / 1st,CHEMISTRY,CHE 3939,81,ST / CHE / 169
39,CHE / 1008,400 / 1st,CHEMISTRY,CHE 3939,90,ST / CHE / 169
39,CHE / 1009,400 / 1st,CHEMISTRY,CHE 3939,59,ST / CHE / 169
39,CHE / 1010,400 / 1st,CHEMISTRY,CHE 3939,56,ST / CHE / 169
39,CHE / 1011,400 / 1st,CHEMISTRY,CHE 3939,29,ST / CHE / 169
39,CHE / 1012,400 / 1st,CHEMISTRY,CHE 3939,65,ST / CHE / 169
39,CHE / 1013,400 / 1st,CHEMISTRY,CHE 3939,62,ST / CHE / 169
39,CHE / 1014,400 / 1st,CHEMISTRY,CHE 3939,65,ST / CHE / 169
39,CHE / 1015,400 / 1st,CHEMISTRY,CHE 3939,43,ST / CHE / 169
39,CHE / 1016,400 / 1st,CHEMISTRY,CHE 3939,64,ST / CHE / 169
39,CHE / 1017,400 / 1st,CHEMISTRY,CHE 3939,84,ST / CHE / 169
39,CHE / 1018,400 / 1st,CHEMISTRY,CHE 3939,76,ST / CHE / 169
39,CHE / 1019,400 / 1st,CHEMISTRY,CHE 3939,32,ST / CHE / 169
39,CHE / 1020,400 / 1st,CHEMISTRY,CHE 3939,50,ST / CHE / 169
39,CHE / 1021,400 / 1st,CHEMISTRY,CHE 3939,66,ST / CHE / 169
39,CHE / 1022,400 / 1st,CHEMISTRY,CHE 3939,83,ST / CHE / 169
39,CHE / 1023,400 / 1st,CHEMISTRY,CHE 3939,58,ST / CHE / 169
39,CHE / 1024,400 / 1st,CHEMISTRY,CHE 3939,32,ST / CHE / 169
39,CHE / 1025,400 / 1st,CHEMISTRY,CHE 3939,54,ST / CHE / 169
39,CHE / 1026,400 / 1st,CHEMISTRY,CHE 3939,48,ST / CHE / 169
39,CHE / 1027,400 / 1st,CHEMISTRY,CHE 3939,88,ST / CHE / 169
39,CHE / 1028,400 / 1st,CHEMISTRY,CHE 3939,50,ST / CHE / 169
39,CHE / 1029,400 / 1st,CHEMISTRY,CHE 3939,75,ST / CHE / 169
39,CHE / 1030,400 / 1st,CHEMISTRY,CHE 3939,63,ST / CHE / 169
39,CHE / 1031,400 / 1st,CHEMISTRY,CHE 3939,77,ST / CHE / 169
